Volume,Daily_Change,PercentageChange,Direction
390309000,0.0709790247542301,0.1164684162961203,Up
348733000,1.2326521727949429,2.013655834081596,Up
410735000,-0.1259675528499855,-0.2003231515487555,Down
453795000,0.0869771385084803,0.1416044962268077,Up
369146000,0.9267392058344583,1.49275680499624,Up
476578000,2.185385015699346,3.4170204646281586,Up
680078000,1.1066885817303245,1.6225757171994333,Up
683111000,-1.4065989687110516,-2.0206774898228144,Down
495575000,1.7794941113881464,2.605422756386917,Up
414422000,-0.4328758918490081,-0.6179163066038235,Down
436637000,1.5995525667560315,2.26845046799312,Up
613710000,-0.3518976086579215,-0.4848448800088557,Down
602580000,1.7275071580319974,2.454540893066122,Up
504917000,0.6978003116962697,0.9535231465013104,Up
420122000,-1.2106628305852212,-1.6393969195710276,Down
495327000,-1.486577981735536,-2.0067470207007747,Down
704833000,-2.494287720535624,-3.467823767313581,Down
690298000,-0.5338452656198172,-0.7852198451773262,Down
865100000,3.5120050258732647,4.682439742529678,Up
829388000,-1.972440180396191,-2.442133370956188,Down
503973000,-0.6078217703200437,-0.7628533285699948,Down
391705000,-0.6798075543182733,-0.8566285804025973,Down
393110000,0.042987076747849,0.0553971477152669,Up
507289000,0.0179926405818804,0.0227548755865796,Up
479135000,2.2783533164300707,2.8487491607666096,Up
615616000,1.1066883552040991,1.3158234808521954,Up
520639000,0.6938360981381777,0.8138856238562509,Up
582520000,0.6778334037717286,0.7702548794250251,Up
608119000,2.510407446144839,2.785112432406728,Up
1142269000,-7.60820100384521,-7.998907451590734,Down
678364000,-0.6548438061232247,-0.7578460618787021,Down
668075000,3.863084631270297,4.388463531731326,Up
635713000,-0.1669603129458607,-0.1834054322495442,Down
602318000,-1.6326169069924674,-1.82301614414467,Down
642086000,0.9067830825657808,1.0433655555964103,Up
668976000,-1.9325413321267464,-2.1385567185736902,Down
672171000,2.697367645471445,3.11188670269525,Up
479063000,0.5748685598808407,0.6403383146392679,Up
480372000,-0.8648008724740919,-0.9371673505568596,Down
586719000,3.1472580761055013,3.453991797946653,Up
552136000,1.06074599164279,1.1294290968879788,Up
513648000,-3.2892226281886536,-3.4324117502755263,Down
586067000,-2.861322314264328,-3.073717165056204,Down
435212000,0.3559185799800559,0.3955586751302149,Up
452441000,0.0639802216701355,0.0708705066235764,Up
433064000,1.0037678889735844,1.1351364126939487,Up
370067000,0.4798821983799826,0.5424661195789797,Up
434965000,-4.499934535993148,-4.97865134925414,Down
399678000,1.1417357487464557,1.3146754261924969,Up
283220000,-1.5666229814512889,-1.7666220600810971,Down
503547000,-2.087511037759498,-2.387874286789222,Down
431929000,3.1122624873598284,3.709218680243679,Up
431637000,3.195243281627228,3.6559130776133353,Up
426805000,-1.5126426160320392,-1.6867529520855835,Down
443077000,-3.0962673805293264,-3.4759479863983125,Down
370453000,0.981769992170328,1.1361427620892548,Up
495400000,-4.303974139089419,-4.873209026764194,Down
447260000,-0.2989328780011391,-0.3518931349636858,Down
875198000,-6.948360962607936,-8.358393806491584,Down
596341000,1.4136670454766147,1.8104085991087333,Up
438559000,1.653608156480729,2.0478146146517453,Up
512208000,-4.271984378518837,-5.089928708099438,Down
424641000,3.763117196546432,4.77254114337997,Up
551011000,3.916073329221135,4.673220286590631,Up
388971000,0.1619642405457426,0.184944986835929,Up
363709000,-0.8377992009096573,-0.9605656316406798,Down
559863000,-2.035521438828482,-2.393129787763905,Down
377898000,1.36768021509711,1.6199172112781994,Up
398341000,0.9997634422867918,1.1390948562052647,Up
376203000,2.7493494438259205,3.076406777913531,Up
437342000,-0.5438700185984686,-0.5971576991954283,Down
325721000,0.9287811174894928,1.0381869592545314,Up
378013000,-1.7815762422592911,-1.968427458471668,Down
335325000,-0.4269008977744732,-0.4728441965361801,Down
289680000,-0.0789760702913326,-0.0873082448192723,Down
296507000,1.756588238347888,1.9609636305424445,Up
417735000,2.157486659002956,2.3336762787643117,Up
323952000,-0.55087214535898,-0.5805526089779018,Down
359691000,-1.8895598316718465,-2.002783703370016,Down
318764000,1.0297551050283715,1.0986653645833366,Up
328946000,1.786579912448758,1.90921119041999,Up
548648000,-0.5088823190961875,-0.5332160272992245,Down
835065000,1.7705848308196863,1.73580166744759,Up
429494000,2.019526452042996,1.9339623365060483,Up
